uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,193
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,2
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,4
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
MA,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"70 - 79",F,1
MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,2
MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,3
MA,PNEUMONIA,AMBULANCIA,"70 - 79",M,1
MA,PNEUMONIA,DOMICILIO,"70 - 79",F,14
MA,PNEUMONIA,DOMICILIO,"70 - 79",M,31
MA,PNEUMONIA,HOSPITAL,"70 - 79",F,179
MA,PNEUMONIA,HOSPITAL,"70 - 79",I,2
MA,PNEUMONIA,HOSPITAL,"70 - 79",M,270
MA,PNEUMONIA,IGNORADO,"70 - 79",F,1
MA,PNEUMONIA,IGNORADO,"70 - 79",M,4
MA,PNEUMONIA,OUTRO,"70 - 79",F,2
MA,PNEUMONIA,OUTRO,"70 - 79",M,7
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,5
MA,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
MA,SEPTICEMIA,DOMICILIO,"70 - 79",F,6
MA,SEPTICEMIA,DOMICILIO,"70 - 79",M,6
MA,SEPTICEMIA,HOSPITAL,"70 - 79",F,171
MA,SEPTICEMIA,HOSPITAL,"70 - 79",M,193
MA,SEPTICEMIA,IGNORADO,"70 - 79",F,1
MA,SEPTICEMIA,OUTRO,"70 - 79",F,2
MA,SEPTICEMIA,OUTRO,"70 - 79",M,1
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
MA,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,2
MA,SRAG,HOSPITAL,"70 - 79",F,1
MA,SRAG,HOSPITAL,"70 - 79",M,1
MG,OUTRAS,DOMICILIO,"70 - 79",F,1452
MG,OUTRAS,DOMICILIO,"70 - 79",M,2262
MG,OUTRAS,HOSPITAL,"70 - 79",F,3490
MG,OUTRAS,HOSPITAL,"70 - 79",M,4817
MG,OUTRAS,IGNORADO,"70 - 79",F,265
MG,OUTRAS,IGNORADO,"70 - 79",I,1
MG,OUTRAS,IGNORADO,"70 - 79",M,378
MG,OUTRAS,OUTRO,"70 - 79",F,76
MG,OUTRAS,OUTRO,"70 - 79",M,230
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,460
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",I,1
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,697
MG,OUTRAS,POSTO_SAUDE,"70 - 79",M,2
MG,OUTRAS,VIA_PUBLICA,"70 - 79",F,52
MG,OUTRAS,VIA_PUBLICA,"70 - 79",I,1
MG,OUTRAS,VIA_PUBLICA,"70 - 79",M,130
MG,INDETERMINADA,DOMICILIO,"70 - 79",F,49
MG,INDETERMINADA,DOMICILIO,"70 - 79",M,88
MG,INDETERMINADA,HOSPITAL,"70 - 79",F,26
MG,INDETERMINADA,HOSPITAL,"70 - 79",M,41
MG,INDETERMINADA,IGNORADO,"70 - 79",F,4
MG,INDETERMINADA,IGNORADO,"70 - 79",M,14
MG,INDETERMINADA,OUTRO,"70 - 79",F,5
MG,INDETERMINADA,OUTRO,"70 - 79",M,10
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,12
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,19
MG,INDETERMINADA,VIA_PUBLICA,"70 - 79",F,4
MG,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,13
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,115
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,153
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,746
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,988
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,54
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,51
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,14
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,15
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,96
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,111
MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,2
MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,2
MG,PNEUMONIA,DOMICILIO,"70 - 79",F,51
MG,PNEUMONIA,DOMICILIO,"70 - 79",M,52
MG,PNEUMONIA,HOSPITAL,"70 - 79",F,1328
MG,PNEUMONIA,HOSPITAL,"70 - 79",I,2
MG,PNEUMONIA,HOSPITAL,"70 - 79",M,1912
MG,PNEUMONIA,IGNORADO,"70 - 79",F,79
MG,PNEUMONIA,IGNORADO,"70 - 79",M,132
MG,PNEUMONIA,OUTRO,"70 - 79",F,3
MG,PNEUMONIA,OUTRO,"70 - 79",M,14
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,88
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,120
MG,PNEUMONIA,VIA_PUBLICA,"70 - 79",F,2
MG,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
MG,SEPTICEMIA,DOMICILIO,"70 - 79",F,15
MG,SEPTICEMIA,DOMICILIO,"70 - 79",M,33
MG,SEPTICEMIA,HOSPITAL,"70 - 79",F,1741
MG,SEPTICEMIA,HOSPITAL,"70 - 79",I,1
MG,SEPTICEMIA,HOSPITAL,"70 - 79",M,1933
MG,SEPTICEMIA,IGNORADO,"70 - 79",F,83
MG,SEPTICEMIA,IGNORADO,"70 - 79",M,121
MG,SEPTICEMIA,OUTRO,"70 - 79",F,8
MG,SEPTICEMIA,OUTRO,"70 - 79",M,8
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,118
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,104
MG,SEPTICEMIA,VIA_PUBLICA,"70 - 79",F,1
MG,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,1
MG,SRAG,DOMICILIO,"70 - 79",F,7
MG,SRAG,DOMICILIO,"70 - 79",M,14
MG,SRAG,HOSPITAL,"70 - 79",F,6
MG,SRAG,HOSPITAL,"70 - 79",M,15
MG,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MG,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
MG,SRAG,VIA_PUBLICA,"70 - 79",M,1
MS,OUTRAS,DOMICILIO,"70 - 79",F,156
MS,OUTRAS,DOMICILIO,"70 - 79",M,291
MS,OUTRAS,HOSPITAL,"70 - 79",F,523
MS,OUTRAS,HOSPITAL,"70 - 79",M,634
MS,OUTRAS,IGNORADO,"70 - 79",M,2
MS,OUTRAS,OUTRO,"70 - 79",F,9
MS,OUTRAS,OUTRO,"70 - 79",M,28
MS,OUTRAS,POSTO_SAUDE,"70 - 79",F,8
MS,OUTRAS,POSTO_SAUDE,"70 - 79",M,10
MS,OUTRAS,VIA_PUBLICA,"70 - 79",F,10
MS,OUTRAS,VIA_PUBLICA,"70 - 79",M,24
MS,INDETERMINADA,DOMICILIO,"70 - 79",F,3
MS,INDETERMINADA,DOMICILIO,"70 - 79",M,4
MS,INDETERMINADA,HOSPITAL,"70 - 79",M,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,20
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,30
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,94
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,123
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,1
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,2
MS,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"70 - 79",F,1
MS,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"70 - 79",M,4
MS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,3
MS,PNEUMONIA,DOMICILIO,"70 - 79",F,11
MS,PNEUMONIA,DOMICILIO,"70 - 79",M,12
MS,PNEUMONIA,HOSPITAL,"70 - 79",F,301
MS,PNEUMONIA,HOSPITAL,"70 - 79",M,414
MS,PNEUMONIA,OUTRO,"70 - 79",M,3
MS,PNEUMONIA,POSTO_SAUDE,"70 - 79",F,1
MS,PNEUMONIA,POSTO_SAUDE,"70 - 79",M,1
MS,PNEUMONIA,VIA_PUBLICA,"70 - 79",F,1
MS,SEPTICEMIA,DOMICILIO,"70 - 79",F,5
MS,SEPTICEMIA,DOMICILIO,"70 - 79",M,1
MS,SEPTICEMIA,HOSPITAL,"70 - 79",F,180
MS,SEPTICEMIA,HOSPITAL,"70 - 79",M,206
MS,SEPTICEMIA,OUTRO,"70 - 79",F,1
MS,SEPTICEMIA,POSTO_SAUDE,"70 - 79",M,1
MS,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,1
MS,SRAG,HOSPITAL,"70 - 79",F,5
MS,SRAG,HOSPITAL,"70 - 79",M,4
MT,OUTRAS,DOMICILIO,"70 - 79",F,79
MT,OUTRAS,DOMICILIO,"70 - 79",M,145
MT,OUTRAS,HOSPITAL,"70 - 79",F,252
MT,OUTRAS,HOSPITAL,"70 - 79",M,387
MT,OUTRAS,IGNORADO,"70 - 79",F,486
MT,OUTRAS,IGNORADO,"70 - 79",M,755
MT,OUTRAS,OUTRO,"70 - 79",F,14
MT,OUTRAS,OUTRO,"70 - 79",M,33
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,8
MT,OUTRAS,POSTO_SAUDE,"70 - 79",M,2
MT,OUTRAS,SAMU,"70 - 79",M,1
MT,OUTRAS,VIA_PUBLICA,"70 - 79",F,6
MT,OUTRAS,VIA_PUBLICA,"70 - 79",M,15
MT,INDETERMINADA,HOSPITAL,"70 - 79",F,2
MT,INDETERMINADA,HOSPITAL,"70 - 79",M,2
MT,INDETERMINADA,IGNORADO,"70 - 79",F,1
MT,INDETERMINADA,IGNORADO,"70 - 79",M,1
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,4
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,18
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,56
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",I,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,112
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,4
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,7
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,1
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,2
MT,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
MT,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
MT,PNEUMONIA,DOMICILIO,"70 - 79",F,3
MT,PNEUMONIA,DOMICILIO,"70 - 79",M,3
MT,PNEUMONIA,HOSPITAL,"70 - 79",F,112
MT,PNEUMONIA,HOSPITAL,"70 - 79",M,153
MT,PNEUMONIA,IGNORADO,"70 - 79",F,7
MT,PNEUMONIA,IGNORADO,"70 - 79",M,12
MT,PNEUMONIA,OUTRO,"70 - 79",F,2
MT,PNEUMONIA,OUTRO,"70 - 79",M,2
MT,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MT,PNEUMONIA,VIA_PUBLICA,"70 - 79",F,1
MT,SEPTICEMIA,DOMICILIO,"70 - 79",M,5
MT,SEPTICEMIA,HOSPITAL,"70 - 79",F,90
MT,SEPTICEMIA,HOSPITAL,"70 - 79",M,130
MT,SEPTICEMIA,IGNORADO,"70 - 79",F,9
MT,SEPTICEMIA,IGNORADO,"70 - 79",M,8
MT,SEPTICEMIA,OUTRO,"70 - 79",F,2
MT,SEPTICEMIA,OUTRO,"70 - 79",M,3
MT,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
MT,SRAG,DOMICILIO,"70 - 79",F,1
MT,SRAG,HOSPITAL,"70 - 79",F,1
MT,SRAG,HOSPITAL,"70 - 79",M,2
PA,OUTRAS,AMBULANCIA,"70 - 79",F,2
PA,OUTRAS,AMBULANCIA,"70 - 79",M,2
PA,OUTRAS,DOMICILIO,"70 - 79",F,339
PA,OUTRAS,DOMICILIO,"70 - 79",M,571
PA,OUTRAS,HOSPITAL,"70 - 79",F,663
PA,OUTRAS,HOSPITAL,"70 - 79",I,1
PA,OUTRAS,HOSPITAL,"70 - 79",M,902
PA,OUTRAS,IGNORADO,"70 - 79",F,11
PA,OUTRAS,IGNORADO,"70 - 79",M,18
PA,OUTRAS,OUTRO,"70 - 79",F,33
PA,OUTRAS,OUTRO,"70 - 79",M,103
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,66
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,110
PA,OUTRAS,POSTO_SAUDE,"70 - 79",M,1
PA,OUTRAS,VIA_PUBLICA,"70 - 79",F,18
PA,OUTRAS,VIA_PUBLICA,"70 - 79",M,28
PA,INDETERMINADA,DOMICILIO,"70 - 79",F,9
PA,INDETERMINADA,DOMICILIO,"70 - 79",M,11
PA,INDETERMINADA,HOSPITAL,"70 - 79",M,2
PA,INDETERMINADA,IGNORADO,"70 - 79",F,1
PA,INDETERMINADA,OUTRO,"70 - 79",M,2
PA,INDETERMINADA,VIA_PUBLICA,"70 - 79",F,1
PA,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,20
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,37
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,213
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,279
PA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,1
PA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,7
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,9
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,14
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,19
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,1
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,2
PA,PNEUMONIA,DOMICILIO,"70 - 79",F,17
PA,PNEUMONIA,DOMICILIO,"70 - 79",M,25
PA,PNEUMONIA,HOSPITAL,"70 - 79",F,334
PA,PNEUMONIA,HOSPITAL,"70 - 79",M,428
PA,PNEUMONIA,IGNORADO,"70 - 79",M,1
PA,PNEUMONIA,OUTRO,"70 - 79",F,3
PA,PNEUMONIA,OUTRO,"70 - 79",M,8
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,34
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,33
PA,PNEUMONIA,VIA_PUBLICA,"70 - 79",F,1
PA,SEPTICEMIA,DOMICILIO,"70 - 79",F,9
PA,SEPTICEMIA,DOMICILIO,"70 - 79",M,8
PA,SEPTICEMIA,HOSPITAL,"70 - 79",F,225
PA,SEPTICEMIA,HOSPITAL,"70 - 79",M,328
PA,SEPTICEMIA,IGNORADO,"70 - 79",M,1
PA,SEPTICEMIA,OUTRO,"70 - 79",F,2
PA,SEPTICEMIA,OUTRO,"70 - 79",M,3
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,18
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,25
PA,SRAG,HOSPITAL,"70 - 79",F,2
PA,SRAG,HOSPITAL,"70 - 79",M,5
PA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
PB,OUTRAS,DOMICILIO,"70 - 79",F,383
PB,OUTRAS,DOMICILIO,"70 - 79",M,631
PB,OUTRAS,HOSPITAL,"70 - 79",F,712
PB,OUTRAS,HOSPITAL,"70 - 79",M,806
PB,OUTRAS,IGNORADO,"70 - 79",F,2
PB,OUTRAS,IGNORADO,"70 - 79",M,5
PB,OUTRAS,OUTRO,"70 - 79",F,31
PB,OUTRAS,OUTRO,"70 - 79",M,40
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,55
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,61
PB,OUTRAS,POSTO_SAUDE,"70 - 79",M,1
PB,OUTRAS,VIA_PUBLICA,"70 - 79",F,10
PB,OUTRAS,VIA_PUBLICA,"70 - 79",M,33
PB,INDETERMINADA,DOMICILIO,"70 - 79",F,6
PB,INDETERMINADA,DOMICILIO,"70 - 79",M,4
PB,INDETERMINADA,HOSPITAL,"70 - 79",F,4
PB,INDETERMINADA,HOSPITAL,"70 - 79",M,1
PB,INDETERMINADA,OUTRO,"70 - 79",M,3
PB,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
PB,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
PB,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,41
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,55
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,195
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,199
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,5
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,3
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,10
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,7
PB,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
PB,PNEUMONIA,DOMICILIO,"70 - 79",F,26
PB,PNEUMONIA,DOMICILIO,"70 - 79",M,33
PB,PNEUMONIA,HOSPITAL,"70 - 79",F,312
PB,PNEUMONIA,HOSPITAL,"70 - 79",M,346
PB,PNEUMONIA,IGNORADO,"70 - 79",F,1
PB,PNEUMONIA,IGNORADO,"70 - 79",M,1
PB,PNEUMONIA,OUTRO,"70 - 79",F,3
PB,PNEUMONIA,OUTRO,"70 - 79",M,3
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,12
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,17
PB,PNEUMONIA,POSTO_SAUDE,"70 - 79",F,1
PB,PNEUMONIA,VIA_PUBLICA,"70 - 79",F,2
PB,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
PB,SEPTICEMIA,DOMICILIO,"70 - 79",F,15
PB,SEPTICEMIA,DOMICILIO,"70 - 79",M,29
PB,SEPTICEMIA,HOSPITAL,"70 - 79",F,292
PB,SEPTICEMIA,HOSPITAL,"70 - 79",M,339
PB,SEPTICEMIA,IGNORADO,"70 - 79",M,1
PB,SEPTICEMIA,OUTRO,"70 - 79",F,3
PB,SEPTICEMIA,OUTRO,"70 - 79",M,2
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,20
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,19
PB,SRAG,HOSPITAL,"70 - 79",F,3
PB,SRAG,HOSPITAL,"70 - 79",M,2
PE,OUTRAS,DOMICILIO,"70 - 79",F,699
PE,OUTRAS,DOMICILIO,"70 - 79",M,988
PE,OUTRAS,HOSPITAL,"70 - 79",F,1812
PE,OUTRAS,HOSPITAL,"70 - 79",M,1966
PE,OUTRAS,IGNORADO,"70 - 79",F,25
PE,OUTRAS,IGNORADO,"70 - 79",M,28
PE,OUTRAS,OUTRO,"70 - 79",F,29
PE,OUTRAS,OUTRO,"70 - 79",M,71
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,112
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,129
PE,OUTRAS,VIA_PUBLICA,"70 - 79",F,20
PE,OUTRAS,VIA_PUBLICA,"70 - 79",M,82
PE,INDETERMINADA,DOMICILIO,"70 - 79",F,7
PE,INDETERMINADA,DOMICILIO,"70 - 79",M,20
PE,INDETERMINADA,HOSPITAL,"70 - 79",F,3
PE,INDETERMINADA,HOSPITAL,"70 - 79",M,14
PE,INDETERMINADA,IGNORADO,"70 - 79",M,1
PE,INDETERMINADA,OUTRO,"70 - 79",M,1
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
PE,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,107
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,120
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,333
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,340
PE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,1
PE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,4
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,3
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,5
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,13
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,25
PE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,2
PE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,3
PE,PNEUMONIA,DOMICILIO,"70 - 79",F,78
PE,PNEUMONIA,DOMICILIO,"70 - 79",M,137
PE,PNEUMONIA,HOSPITAL,"70 - 79",F,507
PE,PNEUMONIA,HOSPITAL,"70 - 79",M,670
PE,PNEUMONIA,IGNORADO,"70 - 79",F,4
PE,PNEUMONIA,IGNORADO,"70 - 79",M,5
PE,PNEUMONIA,OUTRO,"70 - 79",F,2
PE,PNEUMONIA,OUTRO,"70 - 79",M,2
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,28
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,24
PE,PNEUMONIA,VIA_PUBLICA,"70 - 79",F,1
PE,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,3
PE,SEPTICEMIA,DOMICILIO,"70 - 79",F,54
PE,SEPTICEMIA,DOMICILIO,"70 - 79",M,81
PE,SEPTICEMIA,HOSPITAL,"70 - 79",F,1259
PE,SEPTICEMIA,HOSPITAL,"70 - 79",I,1
PE,SEPTICEMIA,HOSPITAL,"70 - 79",M,1357
PE,SEPTICEMIA,IGNORADO,"70 - 79",F,5
PE,SEPTICEMIA,IGNORADO,"70 - 79",M,6
PE,SEPTICEMIA,OUTRO,"70 - 79",F,4
PE,SEPTICEMIA,OUTRO,"70 - 79",M,4
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,32
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,29
PE,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,1
PE,SRAG,HOSPITAL,"70 - 79",F,7
PE,SRAG,HOSPITAL,"70 - 79",M,3
PI,OUTRAS,DOMICILIO,"70 - 79",F,256
PI,OUTRAS,DOMICILIO,"70 - 79",M,352
PI,OUTRAS,HOSPITAL,"70 - 79",F,293
PI,OUTRAS,HOSPITAL,"70 - 79",M,439
PI,OUTRAS,IGNORADO,"70 - 79",F,2
PI,OUTRAS,IGNORADO,"70 - 79",M,2
PI,OUTRAS,OUTRO,"70 - 79",F,12
PI,OUTRAS,OUTRO,"70 - 79",M,16
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,6
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,6
PI,OUTRAS,VIA_PUBLICA,"70 - 79",F,7
PI,OUTRAS,VIA_PUBLICA,"70 - 79",M,17
PI,INDETERMINADA,DOMICILIO,"70 - 79",F,2
PI,INDETERMINADA,DOMICILIO,"70 - 79",M,5
PI,INDETERMINADA,HOSPITAL,"70 - 79",M,5
PI,INDETERMINADA,OUTRO,"70 - 79",M,1
PI,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,1
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,39
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,59
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,129
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,131
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,1
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,2
PI,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,1
PI,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,2
PI,PNEUMONIA,DOMICILIO,"70 - 79",F,15
PI,PNEUMONIA,DOMICILIO,"70 - 79",M,23
PI,PNEUMONIA,HOSPITAL,"70 - 79",F,165
PI,PNEUMONIA,HOSPITAL,"70 - 79",M,200
PI,PNEUMONIA,OUTRO,"70 - 79",F,1
PI,PNEUMONIA,OUTRO,"70 - 79",M,4
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
PI,PNEUMONIA,VIA_PUBLICA,"70 - 79",F,1
PI,SEPTICEMIA,DOMICILIO,"70 - 79",F,6
PI,SEPTICEMIA,DOMICILIO,"70 - 79",M,14
PI,SEPTICEMIA,HOSPITAL,"70 - 79",F,161
PI,SEPTICEMIA,HOSPITAL,"70 - 79",M,191
PI,SRAG,DOMICILIO,"70 - 79",M,1
PR,OUTRAS,AMBULANCIA,"70 - 79",F,1
PR,OUTRAS,DOMICILIO,"70 - 79",F,921
