uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
ES,COVID,DOMICILIO,"70 - 79",F,2
ES,COVID,DOMICILIO,"70 - 79",M,7
ES,COVID,HOSPITAL,"70 - 79",F,140
ES,COVID,HOSPITAL,"70 - 79",M,211
ES,COVID,OUTRO,"70 - 79",F,1
ES,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
ES,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,34
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,50
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,109
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,135
ES,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,4
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,4
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,7
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,16
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,4
ES,PNEUMONIA,DOMICILIO,"70 - 79",F,40
ES,PNEUMONIA,DOMICILIO,"70 - 79",M,56
ES,PNEUMONIA,HOSPITAL,"70 - 79",F,336
ES,PNEUMONIA,HOSPITAL,"70 - 79",M,471
ES,PNEUMONIA,OUTRO,"70 - 79",F,2
ES,PNEUMONIA,OUTRO,"70 - 79",M,7
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,17
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,18
ES,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
ES,SEPTICEMIA,DOMICILIO,"70 - 79",F,16
ES,SEPTICEMIA,DOMICILIO,"70 - 79",M,20
ES,SEPTICEMIA,HOSPITAL,"70 - 79",F,425
ES,SEPTICEMIA,HOSPITAL,"70 - 79",I,1
ES,SEPTICEMIA,HOSPITAL,"70 - 79",M,528
ES,SEPTICEMIA,OUTRO,"70 - 79",F,1
ES,SEPTICEMIA,OUTRO,"70 - 79",M,2
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,14
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,7
ES,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,1
ES,SRAG,DOMICILIO,"70 - 79",F,1
ES,SRAG,HOSPITAL,"70 - 79",F,20
ES,SRAG,HOSPITAL,"70 - 79",M,24
ES,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
GO,OUTRAS,DOMICILIO,"70 - 79",F,363
GO,OUTRAS,DOMICILIO,"70 - 79",M,591
GO,OUTRAS,HOSPITAL,"70 - 79",F,894
GO,OUTRAS,HOSPITAL,"70 - 79",M,1166
GO,OUTRAS,IGNORADO,"70 - 79",F,48
GO,OUTRAS,IGNORADO,"70 - 79",M,75
GO,OUTRAS,OUTRO,"70 - 79",F,103
GO,OUTRAS,OUTRO,"70 - 79",M,168
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,190
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",I,1
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,231
GO,OUTRAS,VIA_PUBLICA,"70 - 79",F,11
GO,OUTRAS,VIA_PUBLICA,"70 - 79",M,26
GO,COVID,DOMICILIO,"70 - 79",F,17
GO,COVID,DOMICILIO,"70 - 79",M,13
GO,COVID,HOSPITAL,"70 - 79",F,217
GO,COVID,HOSPITAL,"70 - 79",M,284
GO,COVID,IGNORADO,"70 - 79",F,6
GO,COVID,IGNORADO,"70 - 79",M,6
GO,COVID,OUTRO,"70 - 79",F,3
GO,COVID,OUTRO,"70 - 79",M,6
GO,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,27
GO,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,40
GO,COVID,VIA_PUBLICA,"70 - 79",F,2
GO,INDETERMINADA,DOMICILIO,"70 - 79",F,6
GO,INDETERMINADA,DOMICILIO,"70 - 79",M,11
GO,INDETERMINADA,HOSPITAL,"70 - 79",M,1
GO,INDETERMINADA,OUTRO,"70 - 79",F,2
GO,INDETERMINADA,OUTRO,"70 - 79",M,3
GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,93
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,111
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,270
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,300
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,10
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,12
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,14
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,35
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,47
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,70
GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,1
GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
GO,PNEUMONIA,DOMICILIO,"70 - 79",F,17
GO,PNEUMONIA,DOMICILIO,"70 - 79",M,37
GO,PNEUMONIA,HOSPITAL,"70 - 79",F,654
GO,PNEUMONIA,HOSPITAL,"70 - 79",M,805
GO,PNEUMONIA,IGNORADO,"70 - 79",F,11
GO,PNEUMONIA,IGNORADO,"70 - 79",M,13
GO,PNEUMONIA,OUTRO,"70 - 79",F,11
GO,PNEUMONIA,OUTRO,"70 - 79",M,18
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,84
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,100
GO,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
GO,SEPTICEMIA,DOMICILIO,"70 - 79",F,12
GO,SEPTICEMIA,DOMICILIO,"70 - 79",M,13
GO,SEPTICEMIA,HOSPITAL,"70 - 79",F,513
GO,SEPTICEMIA,HOSPITAL,"70 - 79",M,563
GO,SEPTICEMIA,IGNORADO,"70 - 79",F,12
GO,SEPTICEMIA,IGNORADO,"70 - 79",M,10
GO,SEPTICEMIA,OUTRO,"70 - 79",F,7
GO,SEPTICEMIA,OUTRO,"70 - 79",M,10
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,72
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,76
GO,SRAG,DOMICILIO,"70 - 79",F,1
GO,SRAG,DOMICILIO,"70 - 79",M,2
GO,SRAG,HOSPITAL,"70 - 79",F,15
GO,SRAG,HOSPITAL,"70 - 79",M,25
GO,SRAG,IGNORADO,"70 - 79",M,1
GO,SRAG,OUTRO,"70 - 79",F,1
GO,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
GO,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,5
MA,OUTRAS,AMBULANCIA,"70 - 79",F,4
MA,OUTRAS,DOMICILIO,"70 - 79",F,515
MA,OUTRAS,DOMICILIO,"70 - 79",M,803
MA,OUTRAS,HOSPITAL,"70 - 79",F,792
MA,OUTRAS,HOSPITAL,"70 - 79",M,1072
MA,OUTRAS,IGNORADO,"70 - 79",F,10
MA,OUTRAS,IGNORADO,"70 - 79",M,10
MA,OUTRAS,OUTRO,"70 - 79",F,34
MA,OUTRAS,OUTRO,"70 - 79",M,71
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,15
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,33
MA,OUTRAS,POSTO_SAUDE,"70 - 79",M,3
MA,OUTRAS,VIA_PUBLICA,"70 - 79",F,8
MA,OUTRAS,VIA_PUBLICA,"70 - 79",M,30
MA,COVID,DOMICILIO,"70 - 79",F,1
MA,COVID,DOMICILIO,"70 - 79",M,4
MA,COVID,HOSPITAL,"70 - 79",F,51
MA,COVID,HOSPITAL,"70 - 79",M,70
MA,COVID,OUTRO,"70 - 79",F,2
MA,COVID,OUTRO,"70 - 79",M,2
MA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
MA,INDETERMINADA,DOMICILIO,"70 - 79",F,12
MA,INDETERMINADA,DOMICILIO,"70 - 79",M,13
MA,INDETERMINADA,HOSPITAL,"70 - 79",F,7
MA,INDETERMINADA,HOSPITAL,"70 - 79",M,11
MA,INDETERMINADA,OUTRO,"70 - 79",F,1
MA,INDETERMINADA,OUTRO,"70 - 79",M,1
MA,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"70 - 79",F,2
MA,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"70 - 79",M,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,52
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,81
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,162
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,176
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,2
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,2
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,5
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,9
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,2
MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,3
MA,PNEUMONIA,AMBULANCIA,"70 - 79",F,1
MA,PNEUMONIA,AMBULANCIA,"70 - 79",M,1
MA,PNEUMONIA,DOMICILIO,"70 - 79",F,21
MA,PNEUMONIA,DOMICILIO,"70 - 79",M,37
MA,PNEUMONIA,HOSPITAL,"70 - 79",F,266
MA,PNEUMONIA,HOSPITAL,"70 - 79",M,338
MA,PNEUMONIA,IGNORADO,"70 - 79",F,3
MA,PNEUMONIA,IGNORADO,"70 - 79",M,2
MA,PNEUMONIA,OUTRO,"70 - 79",F,11
MA,PNEUMONIA,OUTRO,"70 - 79",M,9
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
MA,PNEUMONIA,VIA_PUBLICA,"70 - 79",F,1
MA,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,2
MA,SEPTICEMIA,DOMICILIO,"70 - 79",F,17
MA,SEPTICEMIA,DOMICILIO,"70 - 79",M,26
MA,SEPTICEMIA,HOSPITAL,"70 - 79",F,262
MA,SEPTICEMIA,HOSPITAL,"70 - 79",M,328
MA,SEPTICEMIA,IGNORADO,"70 - 79",F,3
MA,SEPTICEMIA,OUTRO,"70 - 79",F,4
MA,SEPTICEMIA,OUTRO,"70 - 79",M,10
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
MA,SRAG,DOMICILIO,"70 - 79",F,4
MA,SRAG,DOMICILIO,"70 - 79",M,2
MA,SRAG,HOSPITAL,"70 - 79",F,15
MA,SRAG,HOSPITAL,"70 - 79",M,14
MA,SRAG,IGNORADO,"70 - 79",M,2
MA,SRAG,OUTRO,"70 - 79",F,1
MA,SRAG,OUTRO,"70 - 79",M,1
MA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
MG,OUTRAS,DOMICILIO,"70 - 79",F,2233
MG,OUTRAS,DOMICILIO,"70 - 79",I,5
MG,OUTRAS,DOMICILIO,"70 - 79",M,3206
MG,OUTRAS,HOSPITAL,"70 - 79",F,4546
MG,OUTRAS,HOSPITAL,"70 - 79",I,1
MG,OUTRAS,HOSPITAL,"70 - 79",M,5640
MG,OUTRAS,IGNORADO,"70 - 79",F,107
MG,OUTRAS,IGNORADO,"70 - 79",I,2
MG,OUTRAS,IGNORADO,"70 - 79",M,149
MG,OUTRAS,OUTRO,"70 - 79",F,130
MG,OUTRAS,OUTRO,"70 - 79",I,1
MG,OUTRAS,OUTRO,"70 - 79",M,254
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,570
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",I,1
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,751
MG,OUTRAS,VIA_PUBLICA,"70 - 79",F,39
MG,OUTRAS,VIA_PUBLICA,"70 - 79",M,111
MG,COVID,DOMICILIO,"70 - 79",F,20
MG,COVID,DOMICILIO,"70 - 79",M,26
MG,COVID,HOSPITAL,"70 - 79",F,600
MG,COVID,HOSPITAL,"70 - 79",I,1
MG,COVID,HOSPITAL,"70 - 79",M,813
MG,COVID,IGNORADO,"70 - 79",F,6
MG,COVID,IGNORADO,"70 - 79",M,14
MG,COVID,OUTRO,"70 - 79",F,2
MG,COVID,OUTRO,"70 - 79",M,4
MG,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,47
MG,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,57
MG,COVID,VIA_PUBLICA,"70 - 79",F,1
MG,INDETERMINADA,DOMICILIO,"70 - 79",F,92
MG,INDETERMINADA,DOMICILIO,"70 - 79",M,152
MG,INDETERMINADA,HOSPITAL,"70 - 79",F,32
MG,INDETERMINADA,HOSPITAL,"70 - 79",M,47
MG,INDETERMINADA,IGNORADO,"70 - 79",F,4
MG,INDETERMINADA,IGNORADO,"70 - 79",M,10
MG,INDETERMINADA,OUTRO,"70 - 79",F,6
MG,INDETERMINADA,OUTRO,"70 - 79",M,18
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,12
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,15
MG,INDETERMINADA,SAMU,"70 - 79",F,1
MG,INDETERMINADA,VIA_PUBLICA,"70 - 79",F,2
MG,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,3
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,155
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,183
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,867
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",I,1
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,1002
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,16
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,29
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,13
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,24
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,98
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,100
MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,3
MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,5
MG,PNEUMONIA,DOMICILIO,"70 - 79",F,61
MG,PNEUMONIA,DOMICILIO,"70 - 79",M,108
MG,PNEUMONIA,HOSPITAL,"70 - 79",F,1921
MG,PNEUMONIA,HOSPITAL,"70 - 79",M,2525
MG,PNEUMONIA,IGNORADO,"70 - 79",F,31
MG,PNEUMONIA,IGNORADO,"70 - 79",M,37
MG,PNEUMONIA,OUTRO,"70 - 79",F,9
MG,PNEUMONIA,OUTRO,"70 - 79",M,19
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,105
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,178
MG,PNEUMONIA,VIA_PUBLICA,"70 - 79",F,2
MG,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,5
MG,SEPTICEMIA,DOMICILIO,"70 - 79",F,37
MG,SEPTICEMIA,DOMICILIO,"70 - 79",M,46
MG,SEPTICEMIA,HOSPITAL,"70 - 79",F,2447
MG,SEPTICEMIA,HOSPITAL,"70 - 79",I,1
MG,SEPTICEMIA,HOSPITAL,"70 - 79",M,2581
MG,SEPTICEMIA,IGNORADO,"70 - 79",F,36
MG,SEPTICEMIA,IGNORADO,"70 - 79",M,32
MG,SEPTICEMIA,OUTRO,"70 - 79",F,14
MG,SEPTICEMIA,OUTRO,"70 - 79",M,16
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,144
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,117
MG,SEPTICEMIA,VIA_PUBLICA,"70 - 79",F,1
MG,SRAG,DOMICILIO,"70 - 79",F,1
MG,SRAG,DOMICILIO,"70 - 79",M,1
MG,SRAG,HOSPITAL,"70 - 79",F,57
MG,SRAG,HOSPITAL,"70 - 79",M,53
MG,SRAG,IGNORADO,"70 - 79",F,1
MG,SRAG,IGNORADO,"70 - 79",M,1
MG,SRAG,OUTRO,"70 - 79",M,1
MG,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,4
MG,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,5
MG,SRAG,VIA_PUBLICA,"70 - 79",F,1
MG,SRAG,VIA_PUBLICA,"70 - 79",M,1
MS,OUTRAS,DOMICILIO,"70 - 79",F,232
MS,OUTRAS,DOMICILIO,"70 - 79",M,418
MS,OUTRAS,HOSPITAL,"70 - 79",F,557
MS,OUTRAS,HOSPITAL,"70 - 79",I,1
MS,OUTRAS,HOSPITAL,"70 - 79",M,676
MS,OUTRAS,IGNORADO,"70 - 79",M,1
MS,OUTRAS,OUTRO,"70 - 79",F,12
MS,OUTRAS,OUTRO,"70 - 79",M,37
MS,OUTRAS,POSTO_SAUDE,"70 - 79",F,4
MS,OUTRAS,POSTO_SAUDE,"70 - 79",M,12
MS,OUTRAS,VIA_PUBLICA,"70 - 79",F,6
MS,OUTRAS,VIA_PUBLICA,"70 - 79",M,27
MS,COVID,DOMICILIO,"70 - 79",F,5
MS,COVID,DOMICILIO,"70 - 79",M,2
MS,COVID,HOSPITAL,"70 - 79",F,104
MS,COVID,HOSPITAL,"70 - 79",M,176
MS,COVID,POSTO_SAUDE,"70 - 79",F,2
MS,COVID,POSTO_SAUDE,"70 - 79",M,1
MS,COVID,VIA_PUBLICA,"70 - 79",F,1
MS,COVID,VIA_PUBLICA,"70 - 79",M,1
MS,INDETERMINADA,DOMICILIO,"70 - 79",F,1
MS,INDETERMINADA,DOMICILIO,"70 - 79",M,8
MS,INDETERMINADA,HOSPITAL,"70 - 79",F,1
MS,INDETERMINADA,HOSPITAL,"70 - 79",M,1
MS,INDETERMINADA,OUTRO,"70 - 79",M,1
MS,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,17
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,37
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,112
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,163
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,6
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,3
MS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
MS,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"70 - 79",F,2
MS,PNEUMONIA,DOMICILIO,"70 - 79",F,16
MS,PNEUMONIA,DOMICILIO,"70 - 79",M,14
MS,PNEUMONIA,HOSPITAL,"70 - 79",F,347
MS,PNEUMONIA,HOSPITAL,"70 - 79",M,531
MS,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
MS,SEPTICEMIA,DOMICILIO,"70 - 79",F,5
MS,SEPTICEMIA,DOMICILIO,"70 - 79",M,7
MS,SEPTICEMIA,HOSPITAL,"70 - 79",F,298
MS,SEPTICEMIA,HOSPITAL,"70 - 79",M,303
MS,SEPTICEMIA,OUTRO,"70 - 79",F,1
MS,SEPTICEMIA,POSTO_SAUDE,"70 - 79",F,1
MS,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,1
MS,SRAG,DOMICILIO,"70 - 79",M,1
MS,SRAG,HOSPITAL,"70 - 79",F,6
MS,SRAG,HOSPITAL,"70 - 79",M,8
MS,SRAG,VIA_PUBLICA,"70 - 79",F,1
MT,OUTRAS,AMBULANCIA,"70 - 79",F,1
MT,OUTRAS,AMBULANCIA,"70 - 79",M,1
MT,OUTRAS,DOMICILIO,"70 - 79",F,158
MT,OUTRAS,DOMICILIO,"70 - 79",M,282
MT,OUTRAS,HOSPITAL,"70 - 79",F,349
MT,OUTRAS,HOSPITAL,"70 - 79",M,483
MT,OUTRAS,IGNORADO,"70 - 79",F,184
MT,OUTRAS,IGNORADO,"70 - 79",M,341
MT,OUTRAS,OUTRO,"70 - 79",F,38
MT,OUTRAS,OUTRO,"70 - 79",M,68
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,8
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,6
MT,OUTRAS,POSTO_SAUDE,"70 - 79",F,2
MT,OUTRAS,VIA_PUBLICA,"70 - 79",F,2
MT,OUTRAS,VIA_PUBLICA,"70 - 79",M,11
MT,COVID,DOMICILIO,"70 - 79",F,2
MT,COVID,DOMICILIO,"70 - 79",M,3
MT,COVID,HOSPITAL,"70 - 79",F,69
MT,COVID,HOSPITAL,"70 - 79",M,113
MT,COVID,IGNORADO,"70 - 79",F,26
MT,COVID,IGNORADO,"70 - 79",M,49
MT,COVID,OUTRO,"70 - 79",F,2
MT,COVID,OUTRO,"70 - 79",M,3
MT,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
MT,COVID,VIA_PUBLICA,"70 - 79",F,1
MT,COVID,VIA_PUBLICA,"70 - 79",M,1
MT,INDETERMINADA,HOSPITAL,"70 - 79",M,1
MT,INDETERMINADA,IGNORADO,"70 - 79",F,1
MT,INDETERMINADA,IGNORADO,"70 - 79",M,3
MT,INDETERMINADA,OUTRO,"70 - 79",F,1
MT,INDETERMINADA,OUTRO,"70 - 79",M,3
MT,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,12
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,18
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,80
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,103
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,35
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,52
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,9
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,12
MT,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
MT,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
MT,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,2
MT,PNEUMONIA,DOMICILIO,"70 - 79",F,6
MT,PNEUMONIA,DOMICILIO,"70 - 79",M,14
MT,PNEUMONIA,HOSPITAL,"70 - 79",F,164
MT,PNEUMONIA,HOSPITAL,"70 - 79",M,271
MT,PNEUMONIA,IGNORADO,"70 - 79",F,75
MT,PNEUMONIA,IGNORADO,"70 - 79",M,88
MT,PNEUMONIA,OUTRO,"70 - 79",F,7
MT,PNEUMONIA,OUTRO,"70 - 79",M,10
MT,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
MT,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,5
MT,SEPTICEMIA,DOMICILIO,"70 - 79",F,4
MT,SEPTICEMIA,DOMICILIO,"70 - 79",M,5
MT,SEPTICEMIA,HOSPITAL,"70 - 79",F,182
MT,SEPTICEMIA,HOSPITAL,"70 - 79",I,1
MT,SEPTICEMIA,HOSPITAL,"70 - 79",M,185
MT,SEPTICEMIA,IGNORADO,"70 - 79",F,68
MT,SEPTICEMIA,IGNORADO,"70 - 79",M,94
MT,SEPTICEMIA,OUTRO,"70 - 79",F,9
MT,SEPTICEMIA,OUTRO,"70 - 79",M,11
MT,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
MT,SEPTICEMIA,VIA_PUBLICA,"70 - 79",F,1
MT,SRAG,HOSPITAL,"70 - 79",F,5
MT,SRAG,HOSPITAL,"70 - 79",M,11
MT,SRAG,IGNORADO,"70 - 79",F,2
MT,SRAG,IGNORADO,"70 - 79",M,3
MT,SRAG,OUTRO,"70 - 79",F,1
PA,OUTRAS,DOMICILIO,"70 - 79",F,387
PA,OUTRAS,DOMICILIO,"70 - 79",I,1
PA,OUTRAS,DOMICILIO,"70 - 79",M,713
PA,OUTRAS,HOSPITAL,"70 - 79",F,663
PA,OUTRAS,HOSPITAL,"70 - 79",M,885
PA,OUTRAS,IGNORADO,"70 - 79",F,16
PA,OUTRAS,IGNORADO,"70 - 79",M,31
PA,OUTRAS,OUTRO,"70 - 79",F,23
PA,OUTRAS,OUTRO,"70 - 79",M,58
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,75
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,94
PA,OUTRAS,VIA_PUBLICA,"70 - 79",F,12
PA,OUTRAS,VIA_PUBLICA,"70 - 79",M,42
PA,COVID,DOMICILIO,"70 - 79",F,4
PA,COVID,DOMICILIO,"70 - 79",M,3
PA,COVID,HOSPITAL,"70 - 79",F,77
PA,COVID,HOSPITAL,"70 - 79",M,152
PA,COVID,IGNORADO,"70 - 79",F,2
PA,COVID,IGNORADO,"70 - 79",M,1
PA,COVID,OUTRO,"70 - 79",M,1
PA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
PA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,9
PA,COVID,VIA_PUBLICA,"70 - 79",M,1
PA,INDETERMINADA,DOMICILIO,"70 - 79",F,10
PA,INDETERMINADA,DOMICILIO,"70 - 79",M,21
PA,INDETERMINADA,HOSPITAL,"70 - 79",F,1
PA,INDETERMINADA,HOSPITAL,"70 - 79",M,2
