uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
RO,OUTRAS,HOSPITAL,"50 - 59",M,216
RO,OUTRAS,IGNORADO,"50 - 59",F,1
RO,OUTRAS,OUTRO,"50 - 59",F,5
RO,OUTRAS,OUTRO,"50 - 59",M,27
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,4
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,3
RO,OUTRAS,VIA_PUBLICA,"50 - 59",F,6
RO,OUTRAS,VIA_PUBLICA,"50 - 59",M,20
RO,COVID,DOMICILIO,"50 - 59",F,3
RO,COVID,DOMICILIO,"50 - 59",M,4
RO,COVID,HOSPITAL,"50 - 59",F,270
RO,COVID,HOSPITAL,"50 - 59",M,454
RO,COVID,IGNORADO,"50 - 59",F,2
RO,COVID,OUTRO,"50 - 59",M,3
RO,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
RO,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
RO,COVID,VIA_PUBLICA,"50 - 59",F,1
RO,COVID,VIA_PUBLICA,"50 - 59",M,3
RO,INDETERMINADA,DOMICILIO,"50 - 59",M,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,2
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,16
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,28
RO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",M,2
RO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"50 - 59",M,1
RO,PNEUMONIA,DOMICILIO,"50 - 59",M,2
RO,PNEUMONIA,HOSPITAL,"50 - 59",F,29
RO,PNEUMONIA,HOSPITAL,"50 - 59",M,53
RO,PNEUMONIA,VIA_PUBLICA,"50 - 59",F,1
RO,PNEUMONIA,VIA_PUBLICA,"50 - 59",M,1
RO,SEPTICEMIA,DOMICILIO,"50 - 59",F,1
RO,SEPTICEMIA,DOMICILIO,"50 - 59",M,1
RO,SEPTICEMIA,HOSPITAL,"50 - 59",F,56
RO,SEPTICEMIA,HOSPITAL,"50 - 59",M,70
RO,SEPTICEMIA,IGNORADO,"50 - 59",F,1
RO,SRAG,HOSPITAL,"50 - 59",F,5
RO,SRAG,HOSPITAL,"50 - 59",M,8
RR,OUTRAS,DOMICILIO,"50 - 59",F,7
RR,OUTRAS,DOMICILIO,"50 - 59",M,16
RR,OUTRAS,HOSPITAL,"50 - 59",F,48
RR,OUTRAS,HOSPITAL,"50 - 59",M,70
RR,OUTRAS,OUTRO,"50 - 59",F,4
RR,OUTRAS,OUTRO,"50 - 59",M,13
RR,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
RR,OUTRAS,VIA_PUBLICA,"50 - 59",F,1
RR,OUTRAS,VIA_PUBLICA,"50 - 59",M,3
RR,COVID,HOSPITAL,"50 - 59",F,74
RR,COVID,HOSPITAL,"50 - 59",M,122
RR,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,3
RR,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
RR,INDETERMINADA,DOMICILIO,"50 - 59",F,1
RR,INDETERMINADA,VIA_PUBLICA,"50 - 59",M,1
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,1
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,7
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,7
RR,PNEUMONIA,HOSPITAL,"50 - 59",F,5
RR,PNEUMONIA,HOSPITAL,"50 - 59",M,13
RR,SEPTICEMIA,HOSPITAL,"50 - 59",F,11
RR,SEPTICEMIA,HOSPITAL,"50 - 59",M,24
RR,SRAG,HOSPITAL,"50 - 59",F,1
RR,SRAG,HOSPITAL,"50 - 59",M,1
RS,OUTRAS,DOMICILIO,"50 - 59",F,360
RS,OUTRAS,DOMICILIO,"50 - 59",M,762
RS,OUTRAS,HOSPITAL,"50 - 59",F,1156
RS,OUTRAS,HOSPITAL,"50 - 59",M,1491
RS,OUTRAS,IGNORADO,"50 - 59",F,37
RS,OUTRAS,IGNORADO,"50 - 59",M,41
RS,OUTRAS,OUTRO,"50 - 59",F,21
RS,OUTRAS,OUTRO,"50 - 59",M,106
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,101
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,145
RS,OUTRAS,VIA_PUBLICA,"50 - 59",F,15
RS,OUTRAS,VIA_PUBLICA,"50 - 59",M,66
RS,COVID,DOMICILIO,"50 - 59",F,12
RS,COVID,DOMICILIO,"50 - 59",M,31
RS,COVID,HOSPITAL,"50 - 59",F,1498
RS,COVID,HOSPITAL,"50 - 59",I,2
RS,COVID,HOSPITAL,"50 - 59",M,1940
RS,COVID,IGNORADO,"50 - 59",F,17
RS,COVID,IGNORADO,"50 - 59",M,31
RS,COVID,OUTRO,"50 - 59",F,3
RS,COVID,OUTRO,"50 - 59",M,3
RS,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,39
RS,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,56
RS,COVID,VIA_PUBLICA,"50 - 59",F,3
RS,COVID,VIA_PUBLICA,"50 - 59",M,4
RS,INDETERMINADA,DOMICILIO,"50 - 59",F,11
RS,INDETERMINADA,DOMICILIO,"50 - 59",M,29
RS,INDETERMINADA,HOSPITAL,"50 - 59",F,5
RS,INDETERMINADA,HOSPITAL,"50 - 59",M,7
RS,INDETERMINADA,IGNORADO,"50 - 59",F,1
RS,INDETERMINADA,OUTRO,"50 - 59",F,2
RS,INDETERMINADA,OUTRO,"50 - 59",M,3
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,3
RS,INDETERMINADA,VIA_PUBLICA,"50 - 59",M,2
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,19
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,18
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,185
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,277
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"50 - 59",F,3
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"50 - 59",M,3
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",M,3
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,15
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,24
RS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"50 - 59",M,1
RS,PNEUMONIA,DOMICILIO,"50 - 59",F,4
RS,PNEUMONIA,DOMICILIO,"50 - 59",M,7
RS,PNEUMONIA,HOSPITAL,"50 - 59",F,246
RS,PNEUMONIA,HOSPITAL,"50 - 59",M,378
RS,PNEUMONIA,IGNORADO,"50 - 59",F,4
RS,PNEUMONIA,IGNORADO,"50 - 59",M,5
RS,PNEUMONIA,OUTRO,"50 - 59",M,1
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,6
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,16
RS,SEPTICEMIA,DOMICILIO,"50 - 59",F,4
RS,SEPTICEMIA,DOMICILIO,"50 - 59",M,7
RS,SEPTICEMIA,HOSPITAL,"50 - 59",F,332
RS,SEPTICEMIA,HOSPITAL,"50 - 59",M,451
RS,SEPTICEMIA,IGNORADO,"50 - 59",F,3
RS,SEPTICEMIA,IGNORADO,"50 - 59",M,9
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,6
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,9
RS,SRAG,HOSPITAL,"50 - 59",F,14
RS,SRAG,HOSPITAL,"50 - 59",M,24
RS,SRAG,OUTROS_SERVICOS_SAUDE,"50 - 59",F,3
RS,SRAG,OUTROS_SERVICOS_SAUDE,"50 - 59",M,4
SC,OUTRAS,AMBULANCIA,"50 - 59",M,1
SC,OUTRAS,DOMICILIO,"50 - 59",F,221
SC,OUTRAS,DOMICILIO,"50 - 59",M,447
SC,OUTRAS,HOSPITAL,"50 - 59",F,729
SC,OUTRAS,HOSPITAL,"50 - 59",M,1012
SC,OUTRAS,IGNORADO,"50 - 59",F,3
SC,OUTRAS,IGNORADO,"50 - 59",M,2
SC,OUTRAS,OUTRO,"50 - 59",F,10
SC,OUTRAS,OUTRO,"50 - 59",M,57
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,39
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,44
SC,OUTRAS,VIA_PUBLICA,"50 - 59",F,10
SC,OUTRAS,VIA_PUBLICA,"50 - 59",M,56
SC,COVID,DOMICILIO,"50 - 59",F,14
SC,COVID,DOMICILIO,"50 - 59",M,16
SC,COVID,HOSPITAL,"50 - 59",F,803
SC,COVID,HOSPITAL,"50 - 59",M,1309
SC,COVID,IGNORADO,"50 - 59",F,3
SC,COVID,IGNORADO,"50 - 59",M,2
SC,COVID,OUTRO,"50 - 59",F,3
SC,COVID,OUTRO,"50 - 59",M,2
SC,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,11
SC,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,16
SC,COVID,VIA_PUBLICA,"50 - 59",F,1
SC,COVID,VIA_PUBLICA,"50 - 59",M,4
SC,INDETERMINADA,DOMICILIO,"50 - 59",M,9
SC,INDETERMINADA,HOSPITAL,"50 - 59",F,4
SC,INDETERMINADA,HOSPITAL,"50 - 59",M,8
SC,INDETERMINADA,IGNORADO,"50 - 59",M,2
SC,INDETERMINADA,OUTRO,"50 - 59",M,2
SC,INDETERMINADA,VIA_PUBLICA,"50 - 59",M,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,8
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,16
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,109
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,129
SC,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"50 - 59",M,1
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",M,2
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,8
SC,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"50 - 59",M,1
SC,PNEUMONIA,DOMICILIO,"50 - 59",F,3
SC,PNEUMONIA,DOMICILIO,"50 - 59",M,7
SC,PNEUMONIA,HOSPITAL,"50 - 59",F,113
SC,PNEUMONIA,HOSPITAL,"50 - 59",M,228
SC,PNEUMONIA,OUTRO,"50 - 59",M,2
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,2
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
SC,PNEUMONIA,VIA_PUBLICA,"50 - 59",M,1
SC,SEPTICEMIA,DOMICILIO,"50 - 59",F,3
SC,SEPTICEMIA,DOMICILIO,"50 - 59",M,6
SC,SEPTICEMIA,HOSPITAL,"50 - 59",F,196
SC,SEPTICEMIA,HOSPITAL,"50 - 59",M,254
SC,SEPTICEMIA,IGNORADO,"50 - 59",F,1
SC,SEPTICEMIA,OUTRO,"50 - 59",M,1
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,2
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
SC,SRAG,DOMICILIO,"50 - 59",F,1
SC,SRAG,DOMICILIO,"50 - 59",M,2
SC,SRAG,HOSPITAL,"50 - 59",F,7
SC,SRAG,HOSPITAL,"50 - 59",M,6
SE,OUTRAS,DOMICILIO,"50 - 59",F,43
SE,OUTRAS,DOMICILIO,"50 - 59",M,101
SE,OUTRAS,HOSPITAL,"50 - 59",F,180
SE,OUTRAS,HOSPITAL,"50 - 59",M,234
SE,OUTRAS,IGNORADO,"50 - 59",M,5
SE,OUTRAS,OUTRO,"50 - 59",F,1
SE,OUTRAS,OUTRO,"50 - 59",M,8
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,56
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,128
SE,OUTRAS,VIA_PUBLICA,"50 - 59",F,4
SE,OUTRAS,VIA_PUBLICA,"50 - 59",M,18
SE,COVID,DOMICILIO,"50 - 59",F,6
SE,COVID,DOMICILIO,"50 - 59",M,7
SE,COVID,HOSPITAL,"50 - 59",F,228
SE,COVID,HOSPITAL,"50 - 59",M,287
SE,COVID,IGNORADO,"50 - 59",M,1
SE,COVID,OUTRO,"50 - 59",F,1
SE,COVID,OUTRO,"50 - 59",M,1
SE,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,6
SE,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,7
SE,COVID,VIA_PUBLICA,"50 - 59",M,1
SE,INDETERMINADA,DOMICILIO,"50 - 59",F,1
SE,INDETERMINADA,DOMICILIO,"50 - 59",M,2
SE,INDETERMINADA,HOSPITAL,"50 - 59",M,2
SE,INDETERMINADA,OUTRO,"50 - 59",F,1
SE,INDETERMINADA,OUTRO,"50 - 59",M,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,5
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,33
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,33
SE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",M,1
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,6
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,8
SE,PNEUMONIA,DOMICILIO,"50 - 59",M,1
SE,PNEUMONIA,HOSPITAL,"50 - 59",F,49
SE,PNEUMONIA,HOSPITAL,"50 - 59",M,62
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,2
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
SE,PNEUMONIA,VIA_PUBLICA,"50 - 59",M,1
SE,SEPTICEMIA,DOMICILIO,"50 - 59",F,1
SE,SEPTICEMIA,HOSPITAL,"50 - 59",F,77
SE,SEPTICEMIA,HOSPITAL,"50 - 59",M,80
SE,SRAG,HOSPITAL,"50 - 59",F,4
SE,SRAG,HOSPITAL,"50 - 59",M,8
SE,SRAG,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
SE,SRAG,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
SP,OUTRAS,AMBULANCIA,"50 - 59",M,1
SP,OUTRAS,DOMICILIO,"50 - 59",F,1306
SP,OUTRAS,DOMICILIO,"50 - 59",I,1
SP,OUTRAS,DOMICILIO,"50 - 59",M,3200
SP,OUTRAS,HOSPITAL,"50 - 59",F,4473
SP,OUTRAS,HOSPITAL,"50 - 59",I,4
SP,OUTRAS,HOSPITAL,"50 - 59",M,6922
SP,OUTRAS,IGNORADO,"50 - 59",F,27
SP,OUTRAS,IGNORADO,"50 - 59",I,330
SP,OUTRAS,IGNORADO,"50 - 59",M,62
SP,OUTRAS,OUTRO,"50 - 59",F,184
SP,OUTRAS,OUTRO,"50 - 59",I,1
SP,OUTRAS,OUTRO,"50 - 59",M,584
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,394
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,759
SP,OUTRAS,POSTO_SAUDE,"50 - 59",F,9
SP,OUTRAS,POSTO_SAUDE,"50 - 59",M,32
SP,OUTRAS,VIA_PUBLICA,"50 - 59",F,65
SP,OUTRAS,VIA_PUBLICA,"50 - 59",M,563
SP,COVID,AMBULANCIA,"50 - 59",F,1
SP,COVID,DOMICILIO,"50 - 59",F,121
SP,COVID,DOMICILIO,"50 - 59",M,180
SP,COVID,HOSPITAL,"50 - 59",F,6436
SP,COVID,HOSPITAL,"50 - 59",I,1
SP,COVID,HOSPITAL,"50 - 59",M,9955
SP,COVID,IGNORADO,"50 - 59",F,20
SP,COVID,IGNORADO,"50 - 59",M,23
SP,COVID,OUTRO,"50 - 59",F,76
SP,COVID,OUTRO,"50 - 59",M,118
SP,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,302
SP,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,390
SP,COVID,POSTO_SAUDE,"50 - 59",F,2
SP,COVID,POSTO_SAUDE,"50 - 59",M,6
SP,COVID,VIA_PUBLICA,"50 - 59",F,3
SP,COVID,VIA_PUBLICA,"50 - 59",M,7
SP,INDETERMINADA,DOMICILIO,"50 - 59",F,25
SP,INDETERMINADA,DOMICILIO,"50 - 59",M,91
SP,INDETERMINADA,HOSPITAL,"50 - 59",F,13
SP,INDETERMINADA,HOSPITAL,"50 - 59",M,35
SP,INDETERMINADA,OUTRO,"50 - 59",F,1
SP,INDETERMINADA,OUTRO,"50 - 59",M,11
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,7
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,10
SP,INDETERMINADA,VIA_PUBLICA,"50 - 59",F,1
SP,INDETERMINADA,VIA_PUBLICA,"50 - 59",M,8
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,58
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,128
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,926
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,1029
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"50 - 59",F,4
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"50 - 59",M,3
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",F,22
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",M,30
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,66
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,113
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"50 - 59",F,5
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"50 - 59",M,4
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"50 - 59",M,4
SP,PNEUMONIA,DOMICILIO,"50 - 59",F,38
SP,PNEUMONIA,DOMICILIO,"50 - 59",M,119
SP,PNEUMONIA,HOSPITAL,"50 - 59",F,1143
SP,PNEUMONIA,HOSPITAL,"50 - 59",M,2051
SP,PNEUMONIA,IGNORADO,"50 - 59",F,4
SP,PNEUMONIA,IGNORADO,"50 - 59",M,7
SP,PNEUMONIA,OUTRO,"50 - 59",F,10
SP,PNEUMONIA,OUTRO,"50 - 59",M,26
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,51
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,71
SP,PNEUMONIA,VIA_PUBLICA,"50 - 59",F,1
SP,PNEUMONIA,VIA_PUBLICA,"50 - 59",M,16
SP,SEPTICEMIA,DOMICILIO,"50 - 59",F,20
SP,SEPTICEMIA,DOMICILIO,"50 - 59",M,35
SP,SEPTICEMIA,HOSPITAL,"50 - 59",F,1455
SP,SEPTICEMIA,HOSPITAL,"50 - 59",I,1
SP,SEPTICEMIA,HOSPITAL,"50 - 59",M,1905
SP,SEPTICEMIA,IGNORADO,"50 - 59",F,8
SP,SEPTICEMIA,IGNORADO,"50 - 59",M,6
SP,SEPTICEMIA,OUTRO,"50 - 59",F,11
SP,SEPTICEMIA,OUTRO,"50 - 59",M,26
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,43
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,60
SP,SEPTICEMIA,POSTO_SAUDE,"50 - 59",F,1
SP,SEPTICEMIA,VIA_PUBLICA,"50 - 59",F,1
SP,SEPTICEMIA,VIA_PUBLICA,"50 - 59",M,2
SP,SRAG,DOMICILIO,"50 - 59",F,1
SP,SRAG,DOMICILIO,"50 - 59",M,9
SP,SRAG,HOSPITAL,"50 - 59",F,89
SP,SRAG,HOSPITAL,"50 - 59",M,125
SP,SRAG,IGNORADO,"50 - 59",M,1
SP,SRAG,OUTRO,"50 - 59",F,4
SP,SRAG,OUTRO,"50 - 59",M,6
SP,SRAG,OUTROS_SERVICOS_SAUDE,"50 - 59",F,10
SP,SRAG,OUTROS_SERVICOS_SAUDE,"50 - 59",M,12
TO,OUTRAS,AMBULANCIA,"50 - 59",M,1
TO,OUTRAS,DOMICILIO,"50 - 59",F,40
TO,OUTRAS,DOMICILIO,"50 - 59",M,85
TO,OUTRAS,HOSPITAL,"50 - 59",F,84
TO,OUTRAS,HOSPITAL,"50 - 59",I,1
TO,OUTRAS,HOSPITAL,"50 - 59",M,132
TO,OUTRAS,IGNORADO,"50 - 59",F,1
TO,OUTRAS,OUTRO,"50 - 59",F,7
TO,OUTRAS,OUTRO,"50 - 59",M,22
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,4
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,9
TO,OUTRAS,VIA_PUBLICA,"50 - 59",F,3
TO,OUTRAS,VIA_PUBLICA,"50 - 59",M,10
TO,COVID,DOMICILIO,"50 - 59",F,2
TO,COVID,DOMICILIO,"50 - 59",M,2
TO,COVID,HOSPITAL,"50 - 59",F,105
TO,COVID,HOSPITAL,"50 - 59",I,1
TO,COVID,HOSPITAL,"50 - 59",M,170
TO,COVID,IGNORADO,"50 - 59",M,1
TO,COVID,OUTRO,"50 - 59",M,1
TO,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,4
TO,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,3
TO,INDETERMINADA,DOMICILIO,"50 - 59",M,4
TO,INDETERMINADA,HOSPITAL,"50 - 59",F,2
TO,INDETERMINADA,OUTRO,"50 - 59",M,2
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,5
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,5
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,14
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,30
TO,PNEUMONIA,DOMICILIO,"50 - 59",F,1
TO,PNEUMONIA,DOMICILIO,"50 - 59",M,1
TO,PNEUMONIA,HOSPITAL,"50 - 59",F,31
TO,PNEUMONIA,HOSPITAL,"50 - 59",M,36
TO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
TO,SEPTICEMIA,HOSPITAL,"50 - 59",F,40
TO,SEPTICEMIA,HOSPITAL,"50 - 59",M,24
TO,SEPTICEMIA,OUTRO,"50 - 59",F,1
TO,SEPTICEMIA,OUTRO,"50 - 59",M,1
TO,SRAG,HOSPITAL,"50 - 59",M,2
AC,OUTRAS,DOMICILIO,"60 - 69",F,37
AC,OUTRAS,DOMICILIO,"60 - 69",M,83
AC,OUTRAS,HOSPITAL,"60 - 69",F,49
AC,OUTRAS,HOSPITAL,"60 - 69",M,97
AC,OUTRAS,OUTRO,"60 - 69",F,10
AC,OUTRAS,OUTRO,"60 - 69",M,19
AC,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
AC,OUTRAS,VIA_PUBLICA,"60 - 69",M,8
AC,COVID,DOMICILIO,"60 - 69",F,2
AC,COVID,HOSPITAL,"60 - 69",F,126
AC,COVID,HOSPITAL,"60 - 69",M,138
AC,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
AC,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
AC,INDETERMINADA,DOMICILIO,"60 - 69",F,3
AC,INDETERMINADA,DOMICILIO,"60 - 69",M,1
AC,INDETERMINADA,HOSPITAL,"60 - 69",M,2
AC,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
AC,INDETERMINADA,VIA_PUBLICA,"60 - 69",F,1
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,1
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,3
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,15
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,23
AC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,1
AC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,1
AC,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",F,1
AC,PNEUMONIA,DOMICILIO,"60 - 69",F,2
AC,PNEUMONIA,DOMICILIO,"60 - 69",M,2
AC,PNEUMONIA,HOSPITAL,"60 - 69",F,48
AC,PNEUMONIA,HOSPITAL,"60 - 69",M,63
AC,SEPTICEMIA,DOMICILIO,"60 - 69",M,1
AC,SEPTICEMIA,HOSPITAL,"60 - 69",F,32
AC,SEPTICEMIA,HOSPITAL,"60 - 69",M,41
AC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
AC,SRAG,HOSPITAL,"60 - 69",F,5
AC,SRAG,HOSPITAL,"60 - 69",M,8
AC,SRAG,OUTRO,"60 - 69",M,1
AL,OUTRAS,DOMICILIO,"60 - 69",F,238
AL,OUTRAS,DOMICILIO,"60 - 69",M,393
AL,OUTRAS,HOSPITAL,"60 - 69",F,448
AL,OUTRAS,HOSPITAL,"60 - 69",M,589
AL,OUTRAS,IGNORADO,"60 - 69",F,2
AL,OUTRAS,IGNORADO,"60 - 69",M,4
AL,OUTRAS,OUTRO,"60 - 69",F,10
AL,OUTRAS,OUTRO,"60 - 69",M,24
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,29
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,56
AL,OUTRAS,VIA_PUBLICA,"60 - 69",F,9
AL,OUTRAS,VIA_PUBLICA,"60 - 69",M,47
AL,COVID,DOMICILIO,"60 - 69",F,3
AL,COVID,DOMICILIO,"60 - 69",M,8
AL,COVID,HOSPITAL,"60 - 69",F,312
AL,COVID,HOSPITAL,"60 - 69",M,363
AL,COVID,IGNORADO,"60 - 69",M,1
AL,COVID,OUTRO,"60 - 69",M,2
AL,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,10
AL,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,7
AL,INDETERMINADA,DOMICILIO,"60 - 69",F,5
AL,INDETERMINADA,DOMICILIO,"60 - 69",M,8
AL,INDETERMINADA,HOSPITAL,"60 - 69",F,6
